title,openreview_link,authors
#InsTag: Instruction Tagging for Analyzing Supervised Fine-tuning of Large Language Models,https://iclr.cc/virtual/2024/poster/17764,"Keming Lu, Hongyi Yuan, Zheng Yuan, Runji Lin, Junyang Lin, Chuanqi Tan, Chang Zhou, Jingren Zhou"
Kernel Metric Learning for In-Sample Off-Policy Evaluation of Deterministic RL Policies,https://iclr.cc/virtual/2024/poster/17768,"Haanvid Lee, Tri Wahyu Guntara, Jongmin Lee, Yung-Kyun Noh, Kee-Eung Kim"
Probabilistic Adaptation of Black-Box Text-to-Video Models,https://iclr.cc/virtual/2024/poster/17769,"Sherry Yang, Yilun Du, Bo Dai, Dale Schuurmans, Joshua B Tenenbaum, Pieter Abbeel"
Benchmarking and Improving Generator-Validator Consistency of Language Models,https://iclr.cc/virtual/2024/poster/17770,"Xiang Li, Vaishnavi Shrivastava, Siyan Li, Tatsunori Hashimoto, Percy Liang"
Graph Transformers on EHRs: Better Representation Improves Downstream Performance,https://iclr.cc/virtual/2024/poster/17772,"Raphael Poulain, Rahmatollah Beheshti"
GNeRP: Gaussian-guided Neural Reconstruction of Reflective Objects with Noisy Polarization Priors,https://iclr.cc/virtual/2024/poster/17774,"LI Yang, RUIZHENG WU, Jiyong Li, YINGCONG CHEN"
SelfCheck: Using LLMs to Zero-Shot Check Their Own Step-by-Step Reasoning,https://iclr.cc/virtual/2024/poster/17775,"Ning Miao, Yee Whye Teh, Tom Rainforth"
RepoBench: Benchmarking Repository-Level Code Auto-Completion Systems,https://iclr.cc/virtual/2024/poster/17776,"Tianyang Liu, Canwen Xu, Julian McAuley"
PBADet: A One-Stage Anchor-Free Approach for Part-Body Association,https://iclr.cc/virtual/2024/poster/17777,"Zhongpai Gao, Huayi Zhou, Abhishek Sharma, Meng Zheng, Benjamin Planche, Terrence Chen, Ziyan Wu"
RAIN: Your Language Models Can Align Themselves without Finetuning,https://iclr.cc/virtual/2024/poster/17781,"Yuhui Li, Fangyun Wei, Jinjing Zhao, Chao Zhang, Hongyang Zhang"
Scalable Modular Network: A Framework for Adaptive Learning via Agreement Routing,https://iclr.cc/virtual/2024/poster/17782,"Minyang Hu, Hong Chang, Bingpeng Ma, Shiguang Shan, Xilin CHEN"
Calibrated Chaos: Variance Between Runs of Neural Network Training is Harmless and Inevitable,https://iclr.cc/virtual/2024/poster/17783,Keller Jordan
On Adversarial Training without Perturbing all Examples,https://iclr.cc/virtual/2024/poster/17784,"Max Losch, Mohamed Omran, David Stutz, Mario Fritz, Bernt Schiele"
Rethinking Adversarial Policies: A Generalized Attack Formulation and Provable Defense in RL,https://iclr.cc/virtual/2024/poster/17785,"Xiangyu Liu, Souradip Chakraborty, Yanchao Sun, Furong Huang"
Two-stage LLM Fine-tuning with Less Specialization and More Generalization,https://iclr.cc/virtual/2024/poster/17786,"Yihan Wang, Si Si, Daliang Li, Michal Lukasik, Felix Yu, Cho-Jui Hsieh, Inderjit Dhillon, Sanjiv Kumar"
Large-scale training of foundation models for wearable biosignals,https://iclr.cc/virtual/2024/poster/17787,"Salar Abbaspourazad, Oussama Elachqar, Andrew Miller, Saba Emrani, Udhyakumar Nallasamy, Ian Shapiro"
Grounded Object-Centric Learning,https://iclr.cc/virtual/2024/poster/17788,"Avinash Kori, Francesco Locatello, Fabio De Sousa Ribeiro, Francesca Toni, Ben Glocker"
Soft Contrastive Learning for Time Series,https://iclr.cc/virtual/2024/poster/17790,"Seunghan Lee, Taeyoung Park, Kibok Lee"
Causal Modelling Agents: Causal Graph Discovery through Synergising Metadata- and Data-driven Reasoning,https://iclr.cc/virtual/2024/poster/17791,"Ahmed Abdulaal, Adamos Hadjivasiliou, Nina Montaña-Brown, Tiantian He, Ayodeji Ijishakin, Ivana Drobnjak, Daniel Castro, Daniel Alexander"
Improved Regret Bounds for Non-Convex Online-Within-Online Meta Learning,https://iclr.cc/virtual/2024/poster/17793,"Jiechao GUAN, Hui Xiong"
Only Pay for What Is Uncertain: Variance-Adaptive Thompson Sampling,https://iclr.cc/virtual/2024/poster/17794,"Aadirupa Saha, Branislav Kveton"
Traveling Waves Encode The Recent Past and Enhance Sequence Learning,https://iclr.cc/virtual/2024/poster/17796,"Andy Keller, Lyle Muller, Terrence Sejnowski, Max Welling"
Lie Group Decompositions for Equivariant Neural Networks,https://iclr.cc/virtual/2024/poster/17797,"Mircea Mironenco, Patrick Forré"
The Truth Is In There: Improving Reasoning with Layer-Selective Rank Reduction,https://iclr.cc/virtual/2024/poster/17798,"Pratyusha Sharma, Jordan Ash, Dipendra Kumar Misra"
Yet Another ICU Benchmark: A Flexible Multi-Center Framework for Clinical ML,https://iclr.cc/virtual/2024/poster/17800,"Robin van de Water, Hendrik Schmidt, Paul Elbers, Patrick Thoral, Bert Arnrich, Patrick Rockenschaub"
Prototypical Information Bottlenecking and Disentangling for Multimodal Cancer Survival Prediction,https://iclr.cc/virtual/2024/poster/17804,"Yilan Zhang, Yingxue XU, Jianqi Chen, Fengying Xie, Hao CHEN"
ReLU Strikes Back: Exploiting Activation Sparsity in Large Language Models,https://iclr.cc/virtual/2024/poster/17805,"Seyed Iman Mirzadeh, Keivan Alizadeh-Vahid, Sachin Mehta, Carlo C del Mundo, Oncel Tuzel, Golnoosh Samei, Mohammad Rastegari, Mehrdad Farajtabar"
Copula Conformal prediction for multi-step time series prediction,https://iclr.cc/virtual/2024/poster/17807,"Sophia Sun, Rose Yu"
CLaM-TTS: Improving Neural Codec Language Model for Zero-Shot Text-to-Speech,https://iclr.cc/virtual/2024/poster/17808,"Jaehyeon Kim, Keon Lee, Seungjun Chung, Jaewoong Cho"
Magnushammer: A Transformer-Based Approach to Premise Selection,https://iclr.cc/virtual/2024/poster/17814,"Maciej Mikuła, Szymon Tworkowski, Szymon Antoniak, Bartosz Piotrowski, Qiaochu Jiang, Jin Zhou, Christian Szegedy, Łukasz Kuciński, Piotr Miłoś, Yuhuai Wu"
Score Models for Offline Goal-Conditioned Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17815,"Harshit Sikchi, Rohan Chitnis, Ahmed Touati, Alborz Geramifard, Amy Zhang, Scott Niekum"
Towards Cheaper Inference in Deep Networks with Lower Bit-Width Accumulators,https://iclr.cc/virtual/2024/poster/17819,"Yaniv Blumenfeld, Itay Hubara, Daniel Soudry"
A Unified Framework for Bayesian Optimization under Contextual Uncertainty,https://iclr.cc/virtual/2024/poster/17822,"Sebastian Tay, Chuan-Sheng Foo, Daisuke Urano, Richalynn Leong, Bryan Kian Hsiang Low"
DNABERT-2: Efficient Foundation Model and Benchmark For Multi-Species Genomes,https://iclr.cc/virtual/2024/poster/17823,"Zhihan Zhou, Yanrong Ji, Weijian Li, Pratik Dutta, Ramana Davuluri, Han Liu"
Multimodal Molecular Pretraining via Modality Blending,https://iclr.cc/virtual/2024/poster/17824,"Qiying Yu, Yudi Zhang, yuyan ni, Shikun Feng, Yanyan Lan, Hao Zhou, Jingjing Liu"
Entropy-MCMC: Sampling from Flat Basins with Ease,https://iclr.cc/virtual/2024/poster/17827,"Bolian Li, Ruqi Zhang"
Transformer-VQ: Linear-Time Transformers via Vector Quantization,https://iclr.cc/virtual/2024/poster/17829,Lucas D. Lingle
MaGIC: Multi-modality Guided Image Completion,https://iclr.cc/virtual/2024/poster/17833,"Yongsheng Yu, Hao Wang, Tiejian Luo, Heng Fan, Libo Zhang"
Sample-Efficient Multi-Agent RL: An Optimization Perspective,https://iclr.cc/virtual/2024/poster/17834,"Nuoya Xiong, Zhihan Liu, Zhaoran Wang, Zhuoran Yang"
FairTune: Optimizing Parameter Efficient Fine Tuning for Fairness in Medical Image Analysis,https://iclr.cc/virtual/2024/poster/19237,"Raman Dutt, Ondrej Bohdal, Sotirios Tsaftaris, Timothy Hospedales"
Pre-Training Goal-based Models for Sample-Efficient Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17838,"Haoqi Yuan, Zhancun Mu, Feiyang Xie, Zongqing Lu"
Flat Minima in Linear Estimation and an Extended Gauss Markov Theorem,https://iclr.cc/virtual/2024/poster/17839,Simon Segert
Are Models Biased on Text without Gender-related Language?,https://iclr.cc/virtual/2024/poster/17511,"Catarina Belém, Preethi Seshadri, Yasaman Razeghi, Sameer Singh"
Off-Policy Primal-Dual Safe Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17512,"Zifan Wu, Bo Tang, Qian Lin, Chao Yu, Shangqin Mao, Qianlong Xie, Xingxing Wang, Dong Wang"
GRAPH-CONSTRAINED DIFFUSION FOR END-TO-END PATH PLANNING,https://iclr.cc/virtual/2024/poster/17513,"DINGYUAN SHI, Yongxin Tong, Zimu Zhou, Ke Xu, Zheng Wang, Jieping Ye"
CoRe-GD: A Hierarchical Framework for Scalable Graph Visualization with GNNs,https://iclr.cc/virtual/2024/poster/17514,"Florian Grötschla, Joël Mathys, Róbert Veres, Roger Wattenhofer"
Grokking as the transition from lazy to rich training dynamics,https://iclr.cc/virtual/2024/poster/17515,"Tanishq Kumar, Blake Bordelon, Samuel Gershman, Cengiz Pehlevan"
Fixed-Budget Differentially Private Best Arm Identification,https://iclr.cc/virtual/2024/poster/17516,"Zhirui Chen, P. N. Karthik, Yeow Meng Chee, Vincent Tan"
Can Large Language Models Infer Causation from Correlation?,https://iclr.cc/virtual/2024/poster/17518,"Zhijing Jin, Jiarui Liu, Zhiheng LYU, spencer poff, Mrinmaya Sachan, Rada Mihalcea, Mona Diab, Bernhard Schoelkopf"
Decision Transformer is a Robust Contender for Offline Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17519,"Prajjwal Bhargava, Rohan Chitnis, Alborz Geramifard, Shagun Sodhani, Amy Zhang"
Alice Benchmarks: Connecting Real World Object Re-Identification with the Synthetic,https://iclr.cc/virtual/2024/poster/17522,"Xiaoxiao Sun, Yue Yao, Shengjin Wang, Hongdong Li, Liang Zheng"
Universal Graph Random Features,https://iclr.cc/virtual/2024/poster/17523,"Isaac Reid, Krzysztof Choromanski, Eli Berger, Adrian Weller"
CODE REPRESENTATION LEARNING AT SCALE,https://iclr.cc/virtual/2024/poster/17524,"Dejiao Zhang, Wasi Ahmad, Ming Tan, Hantian Ding, Ramesh Nallapati, Dan Roth, Xiaofei Ma, Bing Xiang"
Towards Robust and Efficient Cloud-Edge Model Adaptation via Selective Entropy Distillation,https://iclr.cc/virtual/2024/poster/17525,"Yaofo Chen, Shuaicheng Niu, Shoukai Xu, Hengjie Song, Mingkui Tan, Yaowei Wang"
SAS: Structured Activation Sparsification,https://iclr.cc/virtual/2024/poster/17526,"Yusuke Sekikawa, Shingo Yashima"
Learning Multi-Agent Communication with Contrastive Learning,https://iclr.cc/virtual/2024/poster/17527,"Yat Long (Richie) Lo, Biswa Sengupta, Jakob Foerster, Mikhail Noukhovitch"
Understanding the Robustness of Randomized Feature Defense Against Query-Based Adversarial Attacks,https://iclr.cc/virtual/2024/poster/17528,"Hung Quang Nguyen, Yingjie Lao, Tung Pham, Kok-Seng Wong, Khoa Doan"
Vocos: Closing the gap between time-domain and Fourier-based neural vocoders for high-quality audio synthesis,https://iclr.cc/virtual/2024/poster/17530,Hubert Siuzdak
Xformer: Hybrid X-Shaped Transformer for Image Denoising,https://iclr.cc/virtual/2024/poster/17532,"Jiale Zhang, Yulun Zhang, Jinjin Gu, Jiahua Dong, Linghe Kong, Xiaokang Yang"
How Many Pretraining Tasks Are Needed for In-Context Learning of Linear Regression?,https://iclr.cc/virtual/2024/poster/17535,"Jingfeng Wu, Difan Zou, Zixiang Chen, vladimir braverman, Quanquan Gu, Peter Bartlett"
Provable Memory Efficient Self-Play Algorithm for Model-free Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17537,"Na Li, Yuchen Jiao, Hangguan Shan, Shefeng Yan"
Multilingual Jailbreak Challenges in Large Language Models,https://iclr.cc/virtual/2024/poster/17543,"Yue Deng, Wenxuan Zhang, Sinno Pan, Lidong Bing"
Consistency Models as a Rich and Efficient Policy Class for Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17548,"Zihan Ding, Chi Jin"
Multimodal Web Navigation with Instruction-Finetuned Foundation Models,https://iclr.cc/virtual/2024/poster/18215,"Hiroki Furuta, Kuang-Huei Lee, Ofir Nachum, Yutaka Matsuo, Aleksandra Faust, Shixiang Gu, Izzeddin Gur"
Faster Sampling from Log-Concave Densities over Polytopes via Efficient Linear Solvers,https://iclr.cc/virtual/2024/poster/17551,"Oren Mangoubi, Nisheeth Vishnoi"
AutomaTikZ: Text-Guided Synthesis of Scientific Vector Graphics with TikZ,https://iclr.cc/virtual/2024/poster/17553,"Jonas Belouadi, Anne Lauscher, Steffen Eger"
Towards Characterizing Domain Counterfactuals for Invertible Latent Causal Models,https://iclr.cc/virtual/2024/poster/17554,"Sean Kulinski, Zeyu Zhou, Ruqi Bai, Murat Kocaoglu, David Inouye"
How to Capture Higher-order Correlations? Generalizing Matrix Softmax Attention to Kronecker Computation,https://iclr.cc/virtual/2024/poster/17555,"Josh Alman, Zhao Song"
On Stationary Point Convergence of PPO-Clip,https://iclr.cc/virtual/2024/poster/17556,"Ruinan Jin, Shuai Li, Baoxiang Wang"
Bayesian Coreset Optimization for Personalized Federated Learning,https://iclr.cc/virtual/2024/poster/17557,"Prateek Chanda, Shrey Modi, Ganesh Ramakrishnan"
GROOT: Learning to Follow Instructions by Watching Gameplay Videos,https://iclr.cc/virtual/2024/poster/17564,"Shaofei Cai, Bowei Zhang, Zihao Wang, Xiaojian Ma, Anji Liu, Yitao Liang"
Enhancing High-Resolution 3D Generation through Pixel-wise Gradient Clipping,https://iclr.cc/virtual/2024/poster/17566,"Zijie Pan, Jiachen Lu, Xiatian Zhu, Li Zhang"
A Discretization Framework for Robust Contextual Stochastic Optimization,https://iclr.cc/virtual/2024/poster/17567,"Rares Cristian, Georgia Perakis"
Mathematical Justification of Hard Negative Mining via Isometric Approximation Theorem,https://iclr.cc/virtual/2024/poster/17568,"Albert Xu, Jhih-Yi Hsieh, Bhaskar Vundurthy, Nithya Kemp, Eliana Cohen, Lu Li, Howie Choset"
Implicit Neural Representations and the Algebra of Complex Wavelets,https://iclr.cc/virtual/2024/poster/17569,"T Roddenberry, Vishwanath Saragadam, Maarten V de Hoop, Richard Baraniuk"
PF-LRM: Pose-Free Large Reconstruction Model for Joint Pose and Shape Prediction,https://iclr.cc/virtual/2024/poster/17842,"Peng Wang, Hao Tan, Sai Bi, Yinghao Xu, Fujun Luan, Kalyan Sunkavalli, Wenping Wang, Zexiang Xu, Kai Zhang"
Video Decomposition Prior: Editing Videos Layer by Layer,https://iclr.cc/virtual/2024/poster/17846,"Gaurav Shrivastava, Ser-Nam Lim, Abhinav Shrivastava"
Escape Sky-high Cost: Early-stopping Self-Consistency for Multi-step Reasoning,https://iclr.cc/virtual/2024/poster/17848,"Yiwei Li, Peiwen Yuan, Shaoxiong Feng, Boyuan Pan, Xinglin Wang, Bin Sun, Heda Wang, Kan Li"
Analysis of Learning a Flow-based Generative Model from Limited Sample Complexity,https://iclr.cc/virtual/2024/poster/17849,"Hugo Cui, Eric Vanden-Eijnden, Florent Krzakala, Lenka Zdeborova"
FedCDA: Federated Learning with Cross-rounds Divergence-aware Aggregation,https://iclr.cc/virtual/2024/poster/17851,"Haozhao Wang, Haoran Xu, Yichen Li, Yuan Xu, Ruixuan Li, Tianwei Zhang"
AdaMerging: Adaptive Model Merging for Multi-Task Learning,https://iclr.cc/virtual/2024/poster/17853,"Enneng Yang, Zhenyi Wang, Li Shen, Shiwei Liu, Guibing Guo, Xingwei Wang, Dacheng Tao"
Physics-Regulated Deep Reinforcement Learning: Invariant Embeddings,https://iclr.cc/virtual/2024/poster/19435,"Hongpeng Cao, Yanbing Mao, Lui Sha, Marco Caccamo"
MIntRec2.0: A Large-scale Benchmark Dataset for Multimodal Intent Recognition and Out-of-scope Detection in Conversations,https://iclr.cc/virtual/2024/poster/17855,"Hanlei Zhang, Xin Wang, Hua Xu, Qianrui Zhou, Jianhua Su, jinyue Zhao, Wenrui Li, Yanting Chen, Kai Gao"
Tight Rates in Supervised Outlier Transfer Learning,https://iclr.cc/virtual/2024/poster/17856,"Mohammadreza Mousavi Kalan, Samory Kpotufe"
A Simple and Scalable Representation for Graph Generation,https://iclr.cc/virtual/2024/poster/17859,"Yunhui Jang, Seul Lee, Sungsoo Ahn"
CircuitNet 2.0: An Advanced Dataset for Promoting Machine Learning Innovations in Realistic Chip Design Environment,https://iclr.cc/virtual/2024/poster/17860,"Xun Jiang, zhuomin chai, Yuxiang Zhao, Yibo Lin, Runsheng Wang, Ru Huang"
Structural Estimation of Partially Observed Linear Non-Gaussian Acyclic Model: A Practical Approach with Identifiability,https://iclr.cc/virtual/2024/poster/17863,"songyao jin, Feng Xie, Guangyi Chen, Biwei Huang, Zhengming Chen, Xinshuai Dong, Kun Zhang"
Monte Carlo guided Denoising Diffusion models for Bayesian linear inverse problems.,https://iclr.cc/virtual/2024/poster/17864,"Gabriel Cardoso, Yazid Janati el idrissi, Eric Moulines, Sylvain Le Corff"
"Listen, Think, and Understand",https://iclr.cc/virtual/2024/poster/17867,"Yuan Gong, Hongyin Luo, Alexander Liu, Leonid Karlinsky, James R Glass"
Self-Supervised Contrastive Forecasting,https://iclr.cc/virtual/2024/poster/17868,"JUNWOO PARK, Daehoon Gwak, Jaegul Choo, Edward Choi"
Federated Orthogonal Training: Mitigating Global Catastrophic Forgetting in Continual Federated Learning,https://iclr.cc/virtual/2024/poster/17869,"Yavuz Faruk Bakman, Duygu Nur Yaldiz, Yahya Ezzeldin, Salman Avestimehr"
The Consensus Game: Language Model Generation via Equilibrium Search,https://iclr.cc/virtual/2024/poster/17870,"Athul Jacob, Yikang Shen, Gabriele Farina, Jacob Andreas"
HAZARD Challenge: Embodied Decision Making in Dynamically Changing Environments,https://iclr.cc/virtual/2024/poster/17872,"Qinhong Zhou, Sunli Chen, Yisong Wang, Haozhe Xu, Weihua Du, Hongxin Zhang, Yilun Du, Joshua B Tenenbaum, Chuang Gan"
Expressive Losses for Verified Robustness via Convex Combinations,https://iclr.cc/virtual/2024/poster/17873,"Alessandro De Palma, Rudy R Bunel, Krishnamurthy Dvijotham, M. Pawan Kumar, Robert Stanforth, Alessio Lomuscio"
Scalable Language Model with Generalized Continual Learning,https://iclr.cc/virtual/2024/poster/17874,"Bohao PENG, Zhuotao Tian, Shu Liu, Ming-Chang Yang, Jiaya Jia"
Open the Black Box: Step-based Policy Updates for Temporally-Correlated Episodic Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17882,"Ge Li, Hongyi Zhou, Dominik Roth, Serge Thilges, Fabian Otto, Rudolf Lioutikov, Gerhard Neumann"
Multi-Resolution Diffusion Models for Time Series Forecasting,https://iclr.cc/virtual/2024/poster/17883,"Lifeng Shen, Weiyu Chen, James Kwok"
Inherently Interpretable Time Series Classification via Multiple Instance Learning,https://iclr.cc/virtual/2024/poster/17442,"Joseph Early, Gavin Cheung, Kurt Cutajar, Hanting Xie, Jas Kandola, Niall Twomey"
Class Probability Matching with Calibrated Networks for Label Shift Adaption,https://iclr.cc/virtual/2024/poster/17884,"Hongwei Wen, Annika Betken, Hanyuan Hang"
RECOMP: Improving Retrieval-Augmented LMs with Context Compression and Selective Augmentation,https://iclr.cc/virtual/2024/poster/17885,"Fangyuan Xu, Weijia Shi, Eunsol Choi"
Enabling Efficient Equivariant Operations in the Fourier Basis via Gaunt Tensor Products,https://iclr.cc/virtual/2024/poster/17886,"Shengjie Luo, Tianlang Chen, Aditi Krishnapriyan"
FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning,https://iclr.cc/virtual/2024/poster/17889,Tri Dao
Rethinking CNN’s Generalization to Backdoor Attack from Frequency Domain,https://iclr.cc/virtual/2024/poster/17890,"Quanrui Rao, Lin Wang, Wuying Liu"
Analyzing Feed-Forward Blocks in Transformers through the Lens of Attention Map,https://iclr.cc/virtual/2024/poster/17891,"Goro Kobayashi, Tatsuki Kuribayashi, Sho Yokoi, Kentaro Inui"
BrainSCUBA: Fine-Grained Natural Language Captions of Visual Cortex Selectivity,https://iclr.cc/virtual/2024/poster/17893,"Andrew Luo, Maggie Henderson, Michael Tarr, Leila Wehbe"
A Hierarchical Bayesian Model for Few-Shot Meta Learning,https://iclr.cc/virtual/2024/poster/17894,"Minyoung Kim, Timothy Hospedales"
LLM Blueprint: Enabling Text-to-Image Generation with Complex and Detailed Prompts,https://iclr.cc/virtual/2024/poster/17895,"Hanan Gani, Shariq Bhat, Muzammal Naseer, Salman Khan, Peter Wonka"
Beyond task performance: evaluating and reducing the flaws of large multimodal models with in-context-learning,https://iclr.cc/virtual/2024/poster/17896,"Mustafa Shukor, Alexandre Rame, Corentin Dancette, MATTHIEU CORD"
Emu: Generative Pretraining in Multimodality,https://iclr.cc/virtual/2024/poster/17898,"Quan Sun, Qiying Yu, Yufeng Cui, Fan Zhang, Xiaosong Zhang, Yueze Wang, Hongcheng Gao, Jingjing Liu, Tiejun Huang, Xinlong Wang"
Seeking Neural Nuggets: Knowledge Transfer in Large Language Models from a Parametric Perspective,https://iclr.cc/virtual/2024/poster/17899,"Ming Zhong, Chenxin An, Weizhu Chen, Jiawei Han, Pengcheng He"
Federated Causal Discovery from Heterogeneous Data,https://iclr.cc/virtual/2024/poster/17904,"Longkang Li, Ignavier Ng, Gongxu Luo, Biwei Huang, Guangyi Chen, Tongliang Liu, Bin Gu, Kun Zhang"
Sentence-level Prompts Benefit Composed Image Retrieval,https://iclr.cc/virtual/2024/poster/17909,"Yang Bai, Xinxing Xu, Yong Liu, Salman Khan, Fahad Khan, Wangmeng Zuo, Rick Siow Mong Mong, Chun-Mei Feng"
Transformer Fusion with Optimal Transport,https://iclr.cc/virtual/2024/poster/18852,"Moritz Imfeld, Jacopo Graldi, Marco Giordano, Thomas Hofmann, Sotiris Anagnostidis, Sidak Pal Singh"
To the Cutoff... and Beyond? A Longitudinal Perspective on LLM Data Contamination,https://iclr.cc/virtual/2024/poster/17911,"Manley Roberts, Himanshu Thakur, Christine Herlihy, Colin White, Samuel Dooley"
Time-Varying Propensity Score to Bridge the Gap between the Past and Present,https://iclr.cc/virtual/2024/poster/17912,"Rasool Fakoor, Jonas Mueller, Zachary Lipton, Pratik A Chaudhari, Alex Smola"
A Dynamical View of the Question of Why,https://iclr.cc/virtual/2024/poster/17917,"Mehdi Fatemi, Sindhu Gowda"
The Optimal Constant Solution: Predictable Extrapolation in Deep Neural Networks,https://iclr.cc/virtual/2024/poster/17921,"Katie Kang, Amrith Setlur, Claire Tomlin, Sergey Levine"
The Expressive Power of Low-Rank Adaptation,https://iclr.cc/virtual/2024/poster/17923,"Yuchen Zeng, Kangwook Lee"
Sliced Denoising: A Physics-Informed Molecular Pre-Training Method,https://iclr.cc/virtual/2024/poster/17924,"yuyan ni, Shikun Feng, Wei-Ying Ma, Zhi-Ming Ma, Yanyan Lan"
Structuring Representation Geometry with Rotationally Equivariant Contrastive Learning,https://iclr.cc/virtual/2024/poster/17925,"Sharut Gupta, Joshua Robinson, Derek Lim, Soledad Villar, Stefanie Jegelka"
Delphic Offline Reinforcement Learning under Nonidentifiable Hidden Confounding,https://iclr.cc/virtual/2024/poster/17928,"Alizée Pace, Hugo Yèche, Bernhard Schoelkopf, Gunnar Ratsch, Guy Tennenholtz"
MCM: Masked Cell Modeling for Anomaly Detection in Tabular Data,https://iclr.cc/virtual/2024/poster/17932,"Jiaxin Yin, Yuanyuan Qiao, Zitang Zhou, Xiangchao Wang, Jie Yang"
CLIP-MUSED: CLIP-Guided Multi-Subject Visual Neural Information Semantic Decoding,https://iclr.cc/virtual/2024/poster/17935,"Qiongyi Zhou, Changde Du, Shengpei Wang, Huiguang He"
TokenFlow: Consistent Diffusion Features for Consistent Video Editing,https://iclr.cc/virtual/2024/poster/17936,"michal geyer, Omer Bar Tal, Shai Bagon, Tali Dekel"
Bridging Vision and Language Spaces with Assignment Prediction,https://iclr.cc/virtual/2024/poster/17937,"Jungin Park, Jiyoung Lee, Kwanghoon Sohn"
Efficient ConvBN Blocks for Transfer Learning and Beyond,https://iclr.cc/virtual/2024/poster/17941,"Kaichao You, Guo Qin, Anchang Bao, Meng Cao, Ping Huang, Jiulong Shan, Mingsheng Long"
Unlock Predictable Scaling from Emergent Abilities,https://iclr.cc/virtual/2024/poster/17945,"Shengding Hu, Xin Liu, Xu Han, Xinrong Zhang, Chaoqun He, Weilin Zhao, Yankai Lin, Ning Ding, Zebin Ou, Guoyang Zeng, Zhiyuan Liu, Maosong Sun"
Assessing Uncertainty in Similarity Scoring: Performance & Fairness in Face Recognition,https://iclr.cc/virtual/2024/poster/17947,"Jean-Rémy Conti, Stephan CLEMENCON"
DV-3DLane: End-to-end Multi-modal 3D Lane Detection with Dual-view Representation,https://iclr.cc/virtual/2024/poster/17950,"Yueru Luo, Shuguang Cui, Zhen Li"
COLLIE: Systematic Construction of Constrained Text Generation Tasks,https://iclr.cc/virtual/2024/poster/17952,"Shunyu Yao, Howard Chen, Austin Hanjie, Runzhe Yang, Karthik Narasimhan"
Estimating Shape Distances on Neural Representations with Limited Samples,https://iclr.cc/virtual/2024/poster/17956,"Dean Pospisil, Brett Larsen, Sarah Harvey, Alex Williams"
JointNet: Extending Text-to-Image Diffusion for Dense Distribution Modeling,https://iclr.cc/virtual/2024/poster/17957,"Jingyang Zhang, Shiwei Li, Yuanxun Lu, Tian Fang, David McKinnon, Yanghai Tsin, Long Quan, Yao Yao"
Towards image compression with perfect realism at ultra-low bitrates,https://iclr.cc/virtual/2024/poster/17959,"Marlene Careil, Matthew J Muckley, Jakob Verbeek, Stéphane Lathuilière"
On Accelerating Diffusion-Based Sampling Processes via Improved Integration Approximation,https://iclr.cc/virtual/2024/poster/17960,"Guoqiang Zhang, Kenta Niwa, W. Bastiaan Kleijn"
Hiding in Plain Sight: Disguising Data Stealing Attacks in Federated Learning,https://iclr.cc/virtual/2024/poster/17962,"Kostadin Garov, Dimitar I. Dimitrov, Nikola Jovanović, Martin Vechev"
Beyond Memorization: Violating Privacy via Inference with Large Language Models,https://iclr.cc/virtual/2024/poster/17964,"Robin Staab, Mark Vero, Mislav Balunovic, Martin Vechev"
FedDA: Faster Adaptive Gradient Methods for Federated Constrained Optimization,https://iclr.cc/virtual/2024/poster/17966,"Junyi Li, Feihu Huang, Heng Huang"
Simple Hierarchical Planning with Diffusion,https://iclr.cc/virtual/2024/poster/17970,"Chang Chen, Fei Deng, Kenji Kawaguchi, Caglar Gulcehre, Sungjin Ahn"
Multi-resolution HuBERT: Multi-resolution Speech Self-Supervised Learning with Masked Unit Prediction,https://iclr.cc/virtual/2024/poster/17972,"Jiatong Shi, Hirofumi Inaguma, Xutai Ma, Ilia Kulikov, Anna Sun"
SF(DA)$^2$: Source-free Domain Adaptation Through the Lens of Data Augmentation,https://iclr.cc/virtual/2024/poster/17973,"Uiwon Hwang, Jonghyun Lee, Juhyeon Shin, Sungroh Yoon"
Neuron-Enhanced AutoEncoder Matrix Completion and Collaborative Filtering: Theory and Practice,https://iclr.cc/virtual/2024/poster/17974,"Jicong Fan, Rui Chen, Zhao Zhang, Chris Ding"
Maximum Entropy Model Correction in Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17976,"Amin Rakhsha, Mete Kemertas, Mohammad Ghavamzadeh, Amir-massoud Farahmand"
Leveraging Unpaired Data for Vision-Language Generative Models via Cycle Consistency,https://iclr.cc/virtual/2024/poster/17977,"Tianhong Li, Sangnie Bhardwaj, Yonglong Tian, Han Zhang, Jarred Barber, Dina Katabi, Guillaume Lajoie, Huiwen Chang, Dilip Krishnan"
ASMR: Activation-Sharing Multi-Resolution Coordinate Networks for Efficient Inference,https://iclr.cc/virtual/2024/poster/17979,"Jason Chun Lok Li, Steven Luo, Le Xu, Ngai Wong"
